Date,US_SQQQ_Close,KR_INVERSE_Close,VIX_Close,Interest_Rate
2021-06-15,1031.21142578125,1900.0,17.020000457763672,1.4989999532699585
2021-06-16,1043.3079833984375,1875.0,18.149999618530273,1.569000005722046
2021-06-17,1002.9868774414062,1900.0,17.75,1.5110000371932983
2021-06-18,1026.1712646484375,1885.0,20.700000762939453,1.4500000476837158
2021-06-21,1008.0267944335938,1925.0,17.889999389648438,1.4839999675750732
2021-06-22,979.8021850585938,1900.0,16.65999984741211,1.472000002861023
2021-06-23,977.7859497070312,1880.0,16.31999969482422,1.4869999885559082
2021-06-24,959.6416015625,1860.0,15.970000267028809,1.4869999885559082
2021-06-25,961.65771484375,1845.0,15.619999885559082,1.5360000133514404
2021-06-28,927.3848266601562,1845.0,15.760000228881836,1.4780000448226929
2021-06-29,917.3042602539062,1865.0,16.020000457763672,1.4800000190734863
2021-06-30,921.3365478515625,1850.0,15.829999923706055,1.4429999589920044
2021-07-01,921.3365478515625,1875.0,15.479999542236328,1.4800000190734863
2021-07-02,889.0796508789062,1880.0,15.069999694824219,1.430999994277954
2021-07-05,889.0796508789062,1860.0,15.069999694824219,1.430999994277954
2021-07-06,878.9993286132812,1845.0,16.440000534057617,1.3700000047683716
2021-07-07,871.9431762695312,1865.0,16.200000762939453,1.3209999799728394
2021-07-08,888.0717163085938,1910.0,19.0,1.2879999876022339
2021-07-09,870.9352416992188,1950.0,16.18000030517578,1.3559999465942383
2021-07-12,861.8629760742188,1910.0,16.170000076293945,1.3630000352859497
2021-07-13,861.8629760742188,1885.0,17.1200008392334,1.4149999618530273
2021-07-14,856.8228149414062,1895.0,16.329999923706055,1.3559999465942383
2021-07-15,873.9591674804688,1870.0,17.010000228881836,1.2970000505447388
2021-07-16,895.1277465820312,1885.0,18.450000762939453,1.2999999523162842
2021-07-19,917.3042602539062,1930.0,22.5,1.180999994277954
2021-07-20,886.0556030273438,1935.0,19.729999542236328,1.2089999914169312
2021-07-21,864.886962890625,1965.0,17.90999984741211,1.2799999713897705
2021-07-22,846.7425537109375,1910.0,17.690000534057617,1.2649999856948853
2021-07-23,818.517822265625,1900.0,17.200000762939453,1.2860000133514404
2021-07-26,816.5017700195312,1945.0,17.579999923706055,1.2760000228881836
2021-07-27,842.71044921875,1940.0,19.360000610351562,1.2339999675750732
2021-07-28,832.6301879882812,1930.0,18.309999465942383,1.2610000371932983
2021-07-29,827.5899658203125,1920.0,17.700000762939453,1.2690000534057617
2021-07-30,840.6943359375,1975.0,18.239999771118164,1.2389999628067017
2021-08-02,840.6943359375,1945.0,19.459999084472656,1.1740000247955322
2021-08-03,825.573974609375,1915.0,18.040000915527344,1.1759999990463257
2021-08-04,821.5419311523438,1865.0,17.969999313354492,1.184000015258789
2021-08-05,806.4214477539062,1865.0,17.280000686645508,1.2170000076293945
2021-08-06,816.5017700195312,1885.0,16.149999618530273,1.2899999618530273
2021-08-09,813.4776611328125,1900.0,16.719999313354492,1.3170000314712524
2021-08-10,825.573974609375,1930.0,16.790000915527344,1.3420000076293945
2021-08-11,828.5979614257812,1960.0,16.170000076293945,1.3289999961853027
2021-08-12,819.5258178710938,1975.0,15.59000015258789,1.3669999837875366
2021-08-13,811.4615478515625,2045.0,15.449999809265137,1.2970000505447388
2021-08-16,810.4536743164062,2045.0,16.1200008392334,1.2569999694824219
2021-08-17,832.6301879882812,2095.0,17.90999984741211,1.2580000162124634
2021-08-18,856.8228149414062,2065.0,21.56999969482422,1.2730000019073486
2021-08-19,842.71044921875,2155.0,21.670000076293945,1.2419999837875366
2021-08-20,816.5017700195312,2195.0,18.559999465942383,1.2599999904632568
2021-08-23,780.212890625,2150.0,17.149999618530273,1.2549999952316284
2021-08-24,773.1565551757812,2070.0,17.219999313354492,1.2899999618530273
2021-08-25,772.1484985351562,2060.0,16.790000915527344,1.3420000076293945
2021-08-26,785.2528686523438,2090.0,18.84000015258789,1.3420000076293945
2021-08-27,763.0763549804688,2090.0,16.389999389648438,1.312000036239624
2021-08-30,735.859619140625,2080.0,16.190000534057617,1.284999966621399
2021-08-31,737.8756103515625,2000.0,16.479999542236328,1.3040000200271606
2021-09-01,734.8517456054688,1995.0,16.110000610351562,1.3020000457763672
2021-09-02,736.8677368164062,2025.0,16.40999984741211,1.2940000295639038
2021-09-03,728.8033447265625,2000.0,16.40999984741211,1.3220000267028809
2021-09-06,728.8033447265625,1990.0,16.40999984741211,1.3220000267028809
2021-09-07,724.7713012695312,2010.0,18.139999389648438,1.3700000047683716
2021-09-08,733.843505859375,2050.0,17.959999084472656,1.3339999914169312
2021-09-09,740.8997192382812,2110.0,18.799999237060547,1.2990000247955322
2021-09-10,759.0442504882812,2095.0,20.950000762939453,1.340999960899353
2021-09-13,760.0521850585938,2090.0,19.3700008392334,1.3240000009536743
2021-09-14,766.1004028320312,2060.0,19.459999084472656,1.2769999504089355
2021-09-15,747.9559326171875,2055.0,18.18000030517578,1.3040000200271606
2021-09-16,747.9559326171875,2090.0,18.690000534057617,1.3309999704360962
2021-09-17,774.1646118164062,2080.0,20.809999465942383,1.3700000047683716
2021-09-20,821.5419311523438,2080.0,25.709999084472656,1.309000015258789
2021-09-21,819.5258178710938,2080.0,24.360000610351562,1.3240000009536743
2021-09-22,795.333251953125,2080.0,20.8700008392334,1.3359999656677246
2021-09-23,773.1565551757812,2085.0,18.6299991607666,1.409999966621399
2021-09-24,770.1325073242188,2095.0,17.75,1.4600000381469727
2021-09-27,789.2850341796875,2075.0,18.760000228881836,1.4839999675750732
2021-09-28,855.8148193359375,2135.0,23.25,1.534000039100647
2021-09-29,860.8549194335938,2190.0,22.559999465942383,1.5410000085830688
2021-09-30,869.9271240234375,2175.0,23.139999389648438,1.5290000438690186
2021-10-01,853.7987060546875,2255.0,21.100000381469727,1.4789999723434448
2021-10-04,907.2243041992188,2255.0,22.959999084472656,1.4809999465942383
2021-10-05,869.9271240234375,2325.0,21.299999237060547,1.5290000438690186
2021-10-06,853.7987060546875,2395.0,21.0,1.5240000486373901
2021-10-07,829.6061401367188,2315.0,19.540000915527344,1.5709999799728394
2021-10-08,843.7184448242188,2325.0,18.770000457763672,1.6050000190734863
2021-10-11,861.8629760742188,2325.0,20.0,1.6139999628067017
2021-10-12,869.9271240234375,2410.0,19.850000381469727,1.5800000429153442
2021-10-13,849.7666015625,2355.0,18.639999389648438,1.5490000247955322
2021-10-14,802.3893432617188,2295.0,16.860000610351562,1.5190000534057617
2021-10-15,787.2688598632812,2245.0,16.299999237060547,1.5759999752044678
2021-10-18,763.0763549804688,2265.0,16.309999465942383,1.5839999914169312
2021-10-19,747.9559326171875,2220.0,15.699999809265137,1.6349999904632568
2021-10-20,748.9639282226562,2245.0,15.489999771118164,1.6360000371932983
2021-10-21,735.859619140625,2250.0,15.010000228881836,1.6759999990463257
2021-10-22,754.0040893554688,2245.0,15.430000305175781,1.6549999713897705
2021-10-25,730.8195190429688,2225.0,15.239999771118164,1.6349999904632568
2021-10-26,724.7713012695312,2180.0,15.979999542236328,1.61899995803833
2021-10-27,718.72314453125,2220.0,16.979999542236328,1.5290000438690186
2021-10-28,695.5385131835938,2230.0,16.530000686645508,1.5679999589920044
2021-10-29,684.4502563476562,2300.0,16.260000228881836,1.5570000410079956
2021-11-01,678.402099609375,2285.0,16.40999984741211,1.5750000476837158
2021-11-02,668.3218383789062,2220.0,16.030000686645508,1.5490000247955322
2021-11-03,647.1532592773438,2290.0,15.100000381469727,1.5789999961853027
2021-11-04,623.9685668945312,2260.0,15.4399995803833,1.5240000486373901
2021-11-05,621.9524536132812,2280.0,16.479999542236328,1.4529999494552612
2021-11-08,623.9685668945312,2280.0,17.219999313354492,1.496999979019165
2021-11-09,636.06494140625,2275.0,17.780000686645508,1.4320000410079956
2021-11-10,665.2977294921875,2320.0,18.729999542236328,1.559999942779541
2021-11-11,658.2415161132812,2320.0,17.65999984741211,1.559999942779541
2021-11-12,637.072998046875,2270.0,16.290000915527344,1.5820000171661377
2021-11-15,638.0809936523438,2215.0,16.489999771118164,1.6230000257492065
2021-11-16,623.9685668945312,2225.0,16.3700008392334,1.6339999437332153
2021-11-17,623.9685668945312,2280.0,17.110000610351562,1.6039999723434448
2021-11-18,603.8080444335938,2295.0,17.59000015258789,1.5889999866485596
2021-11-19,593.7277221679688,2265.0,17.90999984741211,1.5360000133514404
2021-11-22,615.904296875,2160.0,19.170000076293945,1.625
2021-11-23,623.9685668945312,2200.0,19.3799991607666,1.6670000553131104
2021-11-24,616.9124755859375,2205.0,18.579999923706055,1.6449999809265137
2021-11-25,616.9124755859375,2240.0,18.579999923706055,1.6449999809265137
2021-11-26,651.1854248046875,2330.0,28.6200008392334,1.4819999933242798
2021-11-29,609.8562622070312,2365.0,22.959999084472656,1.5299999713897705
2021-11-30,636.06494140625,2465.0,27.190000534057617,1.4429999589920044
2021-12-01,670.337890625,2340.0,31.1200008392334,1.434000015258789
2021-12-02,654.20947265625,2270.0,27.950000762939453,1.4479999542236328
2021-12-03,687.4743041992188,2235.0,30.670000076293945,1.343000054359436
2021-12-06,671.3458251953125,2225.0,27.18000030517578,1.434000015258789
2021-12-07,609.8562622070312,2190.0,21.889999389648438,1.4800000190734863
2021-12-08,602.7999877929688,2175.0,19.899999618530273,1.5089999437332153
2021-12-09,628.0006713867188,2155.0,21.579999923706055,1.4869999885559082
2021-12-10,607.8402099609375,2175.0,18.690000534057617,1.4889999628067017
2021-12-13,635.0569458007812,2170.0,20.309999465942383,1.4240000247955322
2021-12-14,654.20947265625,2200.0,21.889999389648438,1.437999963760376
2021-12-15,610.8641967773438,2200.0,19.290000915527344,1.4630000591278076
2021-12-16,655.2174682617188,2175.0,20.56999969482422,1.4220000505447388
2021-12-17,665.2977294921875,2165.0,21.56999969482422,1.4019999504089355
2021-12-20,685.4581909179688,2250.0,22.8700008392334,1.4190000295639038
2021-12-21,639.0889892578125,2210.0,21.010000228881836,1.4869999885559082
2021-12-22,616.9124755859375,2190.0,18.6299991607666,1.4570000171661377
2021-12-23,602.7999877929688,2165.0,17.959999084472656,1.4930000305175781
2021-12-24,602.7999877929688,2130.0,17.959999084472656,1.4930000305175781
2021-12-27,573.5673217773438,2155.0,17.68000030517578,1.4809999465942383
2021-12-28,579.615478515625,2130.0,17.540000915527344,1.4809999465942383
2021-12-29,580.62353515625,2130.0,16.950000762939453,1.5429999828338623
2021-12-30,585.6636352539062,2160.0,17.329999923706055,1.5149999856948853
2021-12-31,598.76806640625,2160.0,17.219999313354492,1.5119999647140503
2022-01-03,578.607421875,2160.0,16.600000381469727,1.628000020980835
2022-01-04,601.7920532226562,2155.0,16.90999984741211,1.6679999828338623
2022-01-05,658.2415161132812,2215.0,19.729999542236328,1.7050000429153442
2022-01-06,659.2496337890625,2260.0,19.610000610351562,1.7330000400543213
2022-01-07,679.41015625,2195.0,18.760000228881836,1.7710000276565552
2022-01-10,676.3860473632812,2240.0,19.399999618530273,1.7799999713897705
2022-01-11,648.1611938476562,2225.0,18.40999984741211,1.746000051498413
2022-01-12,639.0889892578125,2145.0,17.6200008392334,1.725000023841858
2022-01-13,686.6678466796875,2170.0,20.309999465942383,1.7109999656677246
2022-01-14,675.3780517578125,2235.0,19.190000534057617,1.7719999551773071
2022-01-17,675.3780517578125,2265.0,19.190000534057617,1.7719999551773071
2022-01-18,723.7632446289062,2305.0,22.790000915527344,1.8650000095367432
2022-01-19,748.9639282226562,2335.0,23.850000381469727,1.8270000219345093
2022-01-20,778.3983154296875,2310.0,25.59000015258789,1.8329999446868896
2022-01-21,842.5087280273438,2365.0,28.850000381469727,1.746999979019165
2022-01-24,832.0253295898438,2415.0,29.899999618530273,1.7350000143051147
2022-01-25,888.6764526367188,2540.0,31.15999984741211,1.7829999923706055
2022-01-26,890.0878295898438,2555.0,31.959999084472656,1.8480000495910645
2022-01-27,919.3203735351562,2730.0,30.489999771118164,1.8070000410079956
2022-01-28,833.033447265625,2580.0,27.65999984741211,1.781999945640564
2022-01-31,753.6007690429688,2580.0,24.829999923706055,1.781999945640564
2022-02-01,737.4723510742188,2580.0,21.959999084472656,1.7999999523162842
2022-02-02,719.9328002929688,2580.0,22.09000015258789,1.7660000324249268
2022-02-03,805.6150512695312,2530.0,24.350000381469727,1.8270000219345093
2022-02-04,777.188720703125,2470.0,23.219999313354492,1.9299999475479126
2022-02-07,793.5187377929688,2515.0,22.860000610351562,1.9160000085830688
2022-02-08,767.7132568359375,2505.0,21.440000534057617,1.9539999961853027
2022-02-09,718.9248046875,2435.0,19.959999084472656,1.9290000200271606
2022-02-10,766.705322265625,2395.0,23.90999984741211,2.0309998989105225
2022-02-11,839.08154296875,2440.0,27.360000610351562,1.9550000429153442
2022-02-14,837.0654907226562,2440.0,28.329999923706055,1.996000051498413
2022-02-15,775.1727905273438,2540.0,25.700000762939453,2.0450000762939453
2022-02-16,775.77734375,2445.0,24.290000915527344,2.046999931335449
2022-02-17,844.5247802734375,2415.0,28.110000610351562,1.972000002861023
2022-02-18,872.74951171875,2425.0,27.75,1.9320000410079956
2022-02-21,872.74951171875,2430.0,27.75,1.9320000410079956
2022-02-22,899.1597900390625,2500.0,28.809999465942383,1.9479999542236328
2022-02-23,967.9074096679688,2480.0,31.020000457763672,1.9769999980926514
2022-02-24,873.3544311523438,2620.0,30.31999969482422,1.968999981880188
2022-02-25,830.0092163085938,2555.0,27.59000015258789,1.9859999418258667
2022-02-28,821.138671875,2520.0,30.149999618530273,1.8389999866485596
2022-03-01,859.846923828125,2520.0,33.31999969482422,1.7070000171661377
2022-03-02,818.1146240234375,2530.0,30.739999771118164,1.8650000095367432
2022-03-03,852.1859130859375,2440.0,30.479999542236328,1.843999981880188
2022-03-04,889.2813110351562,2515.0,31.979999542236328,1.7239999771118164
2022-03-07,988.0679321289062,2640.0,36.45000076293945,1.7510000467300415
2022-03-08,1001.3740844726562,2695.0,35.130001068115234,1.871999979019165
2022-03-09,894.3214111328125,2695.0,32.45000076293945,1.9479999542236328
2022-03-10,922.747802734375,2580.0,30.229999542236328,2.010999917984009
2022-03-11,978.5924682617188,2595.0,30.75,2.003999948501587
2022-03-14,1036.050048828125,2605.0,31.770000457763672,2.140000104904175
2022-03-15,940.287353515625,2660.0,29.829999923706055,2.1600000858306885
2022-03-16,834.242919921875,2575.0,26.670000076293945,2.187999963760376
2022-03-17,804.8086547851562,2500.0,25.670000076293945,2.191999912261963
2022-03-18,755.8185424804688,2485.0,23.8700008392334,2.1480000019073486
2022-03-21,760.8585815429688,2535.0,23.530000686645508,2.315000057220459
2022-03-22,716.303955078125,2490.0,22.940000534057617,2.372999906539917
2022-03-23,746.5446166992188,2450.0,23.56999969482422,2.321000099182129
2022-03-24,697.3529052734375,2470.0,21.670000076293945,2.3410000801086426
2022-03-25,698.5626831054688,2485.0,20.809999465942383,2.492000102996826
2022-03-28,666.5072631835938,2485.0,19.6299991607666,2.4769999980926514
2022-03-29,632.43603515625,2465.0,18.899999618530273,2.4000000953674316
2022-03-30,651.5885009765625,2445.0,19.329999923706055,2.3580000400543213
2022-03-31,678.8052978515625,2425.0,20.559999465942383,2.3269999027252197
2022-04-01,681.0228881835938,2465.0,19.6299991607666,2.377000093460083
2022-04-04,639.2905883789062,2440.0,18.56999969482422,2.4119999408721924
2022-04-05,680.8212890625,2445.0,21.030000686645508,2.555999994277954
2022-04-06,725.3761596679688,2500.0,22.100000381469727,2.6089999675750732
2022-04-07,720.53759765625,2565.0,21.549999237060547,2.6519999504089355
2022-04-08,749.9719848632812,2560.0,21.15999984741211,2.7130000591278076
2022-04-11,803.1956787109375,2565.0,24.3700008392334,2.7799999713897705
2022-04-12,814.2840576171875,2615.0,24.260000228881836,2.7249999046325684
2022-04-13,765.2940063476562,2515.0,21.81999969482422,2.687000036239624
2022-04-14,817.3081665039062,2540.0,22.700000762939453,2.828000068664551
2022-04-15,817.3081665039062,2600.0,22.700000762939453,2.828000068664551
2022-04-18,814.08251953125,2600.0,22.170000076293945,2.861999988555908
2022-04-19,761.4635009765625,2540.0,21.3700008392334,2.9130001068115234
2022-04-20,795.1315307617188,2545.0,20.31999969482422,2.8399999141693115
2022-04-21,842.71044921875,2515.0,22.68000030517578,2.9170000553131104
2022-04-22,910.0465698242188,2575.0,28.209999084472656,2.9059998989105225
2022-04-25,874.5640869140625,2665.0,27.020000457763672,2.8259999752044678
2022-04-26,971.738037109375,2640.0,33.52000045776367,2.7720000743865967
2022-04-27,976.9798583984375,2700.0,31.600000381469727,2.818000078201294
2022-04-28,873.9591674804688,2650.0,29.989999771118164,2.86299991607666
2022-04-29,988.47119140625,2570.0,33.400001525878906,2.88700008392334
2022-05-02,940.287353515625,2570.0,32.34000015258789,2.996000051498413
2022-05-03,938.0697021484375,2600.0,29.25,2.9600000381469727
2022-05-04,842.5087280273438,2590.0,25.420000076293945,2.9170000553131104
2022-05-05,966.6978149414062,2590.0,31.200000762939453,3.065999984741211
2022-05-06,1004.1963500976562,2660.0,30.190000534057617,3.122999906539917
2022-05-09,1121.1273193359375,2660.0,34.75,3.0789999961853027
2022-05-10,1081.6129150390625,2740.0,32.9900016784668,2.993000030517578
2022-05-11,1177.980224609375,2745.0,32.560001373291016,2.9210000038146973
2022-05-12,1184.6329345703125,2830.0,31.770000457763672,2.816999912261963
2022-05-13,1057.218505859375,2695.0,28.8700008392334,2.934999942779541
2022-05-16,1089.677001953125,2720.0,27.469999313354492,2.877000093460083
2022-05-17,1007.0189819335938,2665.0,26.100000381469727,2.9679999351501465
2022-05-18,1153.3841552734375,2655.0,30.959999084472656,2.885999917984009
2022-05-19,1174.552978515625,2735.0,29.350000381469727,2.8550000190734863
2022-05-20,1184.0283203125,2630.0,29.43000030517578,2.7869999408721924
2022-05-23,1125.1595458984375,2615.0,28.479999542236328,2.8589999675750732
2022-05-24,1196.326171875,2710.0,29.450000762939453,2.759999990463257
2022-05-25,1147.1346435546875,2690.0,28.3700008392334,2.749000072479248
2022-05-26,1051.5736083984375,2710.0,27.5,2.75600004196167
2022-05-27,947.746826171875,2650.0,25.719999313354492,2.743000030517578
2022-05-30,947.746826171875,2580.0,25.719999313354492,2.743000030517578
2022-05-31,953.794921875,2565.0,26.190000534057617,2.8440001010894775
2022-06-01,977.7859497070312,2565.0,25.690000534057617,2.930999994277954
2022-06-02,897.1438598632812,2620.0,24.719999313354492,2.9130001068115234
2022-06-03,966.8992919921875,2585.0,24.790000915527344,2.9570000171661377
2022-06-06,956.6174926757812,2585.0,25.06999969482422,3.0380001068115234
2022-06-07,932.4249267578125,2685.0,24.020000457763672,2.9719998836517334
2022-06-08,951.5772705078125,2670.0,23.959999084472656,3.0290000438690186
2022-06-09,1028.7921142578125,2680.0,26.09000015258789,3.0439999103546143
2022-06-10,1139.473388671875,2745.0,27.75,3.1559998989105225
2022-06-13,1294.508056640625,2940.0,34.02000045776367,3.365999937057495
2022-06-14,1286.8472900390625,2960.0,32.689998626708984,3.4830000400543213
2022-06-15,1192.8990478515625,3070.0,29.6200008392334,3.3949999809265137
2022-06-16,1332.409912109375,3070.0,32.95000076293945,3.306999921798706
2022-06-17,1289.468017578125,3115.0,31.1299991607666,3.239000082015991
2022-06-20,1289.468017578125,3215.0,31.1299991607666,3.239000082015991
2022-06-21,1193.1005859375,3180.0,30.190000534057617,3.306999921798706
2022-06-22,1197.334228515625,3345.0,28.950000762939453,3.1559998989105225
2022-06-23,1146.1263427734375,3385.0,29.049999237060547,3.068000078201294
2022-06-24,1028.3890380859375,3245.0,27.229999542236328,3.125
2022-06-27,1048.3480224609375,3165.0,26.950000762939453,3.194000005722046
2022-06-28,1144.513916015625,3115.0,28.360000610351562,3.2060000896453857
2022-06-29,1142.094482421875,3215.0,28.15999984741211,3.0929999351501465
2022-06-30,1186.2459716796875,3330.0,28.709999084472656,2.9719998836517334
2022-07-01,1161.650146484375,3400.0,26.700000762939453,2.8889999389648438
2022-07-04,1161.650146484375,3390.0,26.700000762939453,2.8889999389648438
2022-07-05,1101.9749755859375,3285.0,27.540000915527344,2.809000015258789
2022-07-06,1081.6129150390625,3435.0,26.729999542236328,2.9130001068115234
2022-07-07,1013.6718139648438,3295.0,26.079999923706055,3.007999897003174
2022-07-08,1008.8331909179688,3260.0,24.639999389648438,3.1010000705718994
2022-07-11,1073.346923828125,3300.0,26.170000076293945,2.990999937057495
2022-07-12,1104.394287109375,3365.0,27.290000915527344,2.9579999446868896
2022-07-13,1111.248779296875,3325.0,26.81999969482422,2.9040000438690186
2022-07-14,1099.35400390625,3345.0,26.399999618530273,2.9600000381469727
2022-07-15,1041.09033203125,3305.0,24.229999542236328,2.930000066757202
2022-07-18,1066.290771484375,3160.0,25.299999237060547,2.9600000381469727
2022-07-19,970.72998046875,3185.0,24.5,3.0190000534057617
2022-07-20,922.5460205078125,3135.0,23.8799991607666,3.0360000133514404
2022-07-21,883.0315551757812,3065.0,23.110000610351562,2.9100000858306885
2022-07-22,928.99755859375,3105.0,23.030000686645508,2.7829999923706055
2022-07-25,944.117919921875,3080.0,23.360000610351562,2.819999933242798
2022-07-26,1000.3658447265625,3055.0,24.690000534057617,2.7869999408721924
2022-07-27,876.3785400390625,3060.0,23.239999771118164,2.7339999675750732
2022-07-28,849.3634643554688,3020.0,22.329999923706055,2.680999994277954
2022-07-29,802.9942016601562,2995.0,21.329999923706055,2.6419999599456787
2022-08-01,804.2037963867188,3000.0,22.84000015258789,2.6059999465942383
2022-08-02,812.0663452148438,3030.0,23.93000030517578,2.740999937057495
2022-08-03,747.1494750976562,2985.0,21.950000762939453,2.747999906539917
2022-08-04,735.859619140625,2960.0,21.440000534057617,2.6760001182556152
2022-08-05,753.6007690429688,2915.0,21.149999618530273,2.8399999141693115
2022-08-08,761.0602416992188,2930.0,21.290000915527344,2.765000104904175
2022-08-09,786.6641235351562,2910.0,21.770000457763672,2.796999931335449
2022-08-10,722.3521118164062,2980.0,19.739999771118164,2.7860000133514404
2022-08-11,732.6339111328125,2880.0,20.200000762939453,2.888000011444092
2022-08-12,691.3048095703125,2855.0,19.530000686645508,2.8489999771118164
2022-08-15,674.3699340820312,2855.0,19.950000762939453,2.7909998893737793
2022-08-16,679.2084350585938,2840.0,19.690000534057617,2.8239998817443848
2022-08-17,703.1996459960938,2870.0,19.899999618530273,2.8929998874664307
2022-08-18,698.361083984375,2895.0,19.559999465942383,2.880000114440918
2022-08-19,739.0853271484375,2925.0,20.600000381469727,2.989000082015991
2022-08-22,797.1475219726562,3005.0,23.799999237060547,3.0369999408721924
2022-08-23,799.9701538085938,3085.0,24.110000610351562,3.053999900817871
2022-08-24,793.1156616210938,3055.0,22.81999969482422,3.1059999465942383
2022-08-25,751.988037109375,2980.0,21.780000686645508,3.0260000228881836
2022-08-26,843.9200439453125,2980.0,25.559999465942383,3.0350000858306885
2022-08-29,869.3224487304688,3125.0,26.209999084472656,3.109999895095825
2022-08-30,897.7485961914062,3050.0,26.209999084472656,3.109999895095825
2022-08-31,915.0869140625,3010.0,25.8700008392334,3.132999897003174
2022-09-01,913.6754760742188,3155.0,25.559999465942383,3.265000104904175
2022-09-02,952.1822509765625,3185.0,25.469999313354492,3.193000078201294
2022-09-05,952.1822509765625,3190.0,25.469999313354492,3.193000078201294
2022-09-06,973.5523681640625,3185.0,26.90999984741211,3.3399999141693115
2022-09-07,915.6914672851562,3275.0,24.639999389648438,3.265000104904175
2022-09-08,900.974365234375,3255.0,23.610000610351562,3.2920000553131104
2022-09-09,843.516845703125,3255.0,22.790000915527344,3.321000099182129
2022-09-12,812.6712646484375,3255.0,23.8700008392334,3.361999988555908
2022-09-13,946.7385864257812,3050.0,27.270000457763672,3.421999931335449
2022-09-14,924.1589965820312,3170.0,26.15999984741211,3.4119999408721924
2022-09-15,970.5282592773438,3210.0,26.270000457763672,3.4590001106262207
2022-09-16,990.2855834960938,3260.0,26.299999237060547,3.447999954223633
2022-09-19,966.0930786132812,3305.0,25.760000228881836,3.490000009536743
2022-09-20,989.4790649414062,3275.0,27.15999984741211,3.571000099182129
2022-09-21,1043.9127197265625,3345.0,27.989999771118164,3.509999990463257
2022-09-22,1082.2176513671875,3415.0,27.350000381469727,3.7079999446868896
2022-09-23,1134.2318115234375,3500.0,29.920000076293945,3.697000026702881
2022-09-26,1148.5460205078125,3680.0,32.2599983215332,3.878000020980835
2022-09-27,1147.7392578125,3655.0,32.599998474121094,3.9639999866485596
2022-09-28,1082.2176513671875,3835.0,30.18000030517578,3.7049999237060547
2022-09-29,1172.3353271484375,3830.0,31.84000015258789,3.746999979019165
2022-09-30,1236.2442626953125,3870.0,31.6200008392334,3.803999900817871
2022-10-03,1148.5460205078125,3870.0,30.100000381469727,3.6510000228881836
2022-10-04,1041.4931640625,3685.0,29.06999969482422,3.617000102996826
2022-10-05,1040.4853515625,3680.0,28.549999237060547,3.759000062942505
2022-10-06,1067.903564453125,3605.0,30.520000457763672,3.8259999752044678
2022-10-07,1190.8829345703125,3630.0,31.360000610351562,3.882999897003174
2022-10-10,1228.3814697265625,3630.0,32.45000076293945,3.888000011444092
2022-10-11,1274.14599609375,3785.0,33.630001068115234,3.938999891281128
2022-10-12,1277.169921875,3720.0,33.56999969482422,3.9019999504089355
2022-10-13,1191.6893310546875,3835.0,31.940000534057617,3.9519999027252197
2022-10-14,1297.935302734375,3645.0,32.02000045776367,4.010000228881836
2022-10-17,1169.3111572265625,3645.0,31.3700008392334,4.014999866485596
2022-10-18,1140.884765625,3545.0,30.5,3.997999906539917
2022-10-19,1152.3763427734375,3605.0,30.760000228881836,4.126999855041504
2022-10-20,1173.1416015625,3675.0,29.979999542236328,4.22599983215332
2022-10-21,1090.2818603515625,3665.0,29.690000534057617,4.2129998207092285
2022-10-24,1053.1864013671875,3595.0,29.850000381469727,4.234000205993652
2022-10-25,990.0838623046875,3580.0,28.459999084472656,4.107999801635742
2022-10-26,1054.799072265625,3530.0,27.280000686645508,4.014999866485596
2022-10-27,1112.861572265625,3405.0,27.389999389648438,3.937000036239624
2022-10-28,1011.6557006835938,3495.0,25.75,4.010000228881836
2022-10-31,1046.331787109375,3390.0,25.8799991607666,4.077000141143799
2022-11-01,1078.386962890625,3290.0,25.809999465942383,4.052000045776367
2022-11-02,1190.278076171875,3300.0,25.860000610351562,4.059000015258789
2022-11-03,1259.025634765625,3340.0,25.299999237060547,4.124000072479248
2022-11-04,1200.5599365234375,3285.0,24.549999237060547,4.156000137329102
2022-11-07,1162.4564208984375,3210.0,24.350000381469727,4.214000225067139
2022-11-08,1137.0543212890625,3115.0,25.540000915527344,4.125999927520752
2022-11-09,1217.0916748046875,3060.0,26.09000015258789,4.151000022888184
2022-11-10,949.1583251953125,3120.0,23.530000686645508,3.8289999961853027
2022-11-11,894.5230102539062,2875.0,22.520000457763672,3.812999963760376
2022-11-14,917.7076416015625,2915.0,23.729999542236328,3.865000009536743
2022-11-15,880.41064453125,2900.0,24.540000915527344,3.7990000247955322
2022-11-16,916.29638671875,2910.0,24.110000610351562,3.691999912261963
2022-11-17,923.1510620117188,2985.0,23.93000030517578,3.7750000953674316
2022-11-18,923.9573974609375,3000.0,23.1200008392334,3.818000078201294
2022-11-21,952.3837280273438,3050.0,22.360000610351562,3.825000047683716
2022-11-22,913.6754760742188,3090.0,21.290000915527344,3.757999897003174
2022-11-23,885.8540649414062,3055.0,20.350000381469727,3.7060000896453857
2022-11-24,885.8540649414062,3000.0,20.350000381469727,3.7060000896453857
2022-11-25,903.7969360351562,3020.0,20.5,3.690999984741211
2022-11-28,944.117919921875,3100.0,22.209999084472656,3.703000068664551
2022-11-29,966.0930786132812,3030.0,21.889999389648438,3.747999906539917
2022-11-30,834.242919921875,2945.0,20.579999923706055,3.703000068664551
2022-12-01,831.6221313476562,2910.0,19.84000015258789,3.5290000438690186
2022-12-02,842.5087280273438,3040.0,19.059999465942383,3.50600004196167
